"Year"	"Prec"	"Etp"	"Temp"	"Qobs"
"18-11-1996"	50.8	3.9	32.4	0.184271112944127
"19-11-1996"	0.6	5.1	34.6	0.0929762469630093
"20-11-1996"	0	5.2	34.9	0.0662076298480104
"21-11-1996"	15.6	3.8	31	0.0789051395161363
"22-11-1996"	1.5	4.5	33.8	0.184319685828187
"23-11-1996"	0	5.5	34.3	0.197779642585503
"24-11-1996"	0	6	35.3	0.115104023260591
"25-11-1996"	0	5.6	35.8	0.0843143925137684
"26-11-1996"	0	5.8	35.9	0.0668892770678624
"27-11-1996"	1.3	5.2	35.4	0.0571786511602334
"28-11-1996"	0	5.7	36.5	0.0505850564536461
"29-11-1996"	0	6.2	37.2	0.0495666527313851
"30-11-1996"	0	6.1	37	0.0455450968185591
"01-12-1996"	0	6.3	37.2	0.0418977147972985
"02-12-1996"	0	6.3	36.5	0.040059382199607
"03-12-1996"	2.3	6.3	37.2	0.040059382199607
"04-12-1996"	3.3	5.3	36.3	0.0546928350458329
"05-12-1996"	14.6	4.6	34.5	0.0940556030699253
"06-12-1996"	15.3	5.6	34.9	0.0625488599257022
"07-12-1996"	1.7	4.6	33.1	0.0739969541646006
"08-12-1996"	0.6	4.5	34	0.126686913062911
"09-12-1996"	14.5	4.6	33.9	0.426661762757865
"10-12-1996"	44.2	4.2	31	2.15580549335007
"11-12-1996"	30.7	3.9	30.7	1.94575861917841
"12-12-1996"	8.9	4	33	1.17151079816056
"13-12-1996"	10.3	4.4	32.4	0.408119597745558
"14-12-1996"	3	5.8	35	0.361954999110007
"15-12-1996"	0	4.5	33	0.262884815155901
"16-12-1996"	0	3.3	33.6	0.210445157674495
"17-12-1996"	0	4.2	33.6	0.244712049145295
"18-12-1996"	6.7	3.1	31.3	0.234735550609125
"19-12-1996"	4.5	4.1	33.9	0.798520706022982
"20-12-1996"	12.7	4.2	34.1	4.82140040424428
"21-12-1996"	9.3	3.8	32	5.40015868141169
"22-12-1996"	5.7	2.9	33.3	2.30163749910168
"23-12-1996"	0	3	32.2	2.21642627710178
"24-12-1996"	0.5	3.1	32.6	1.64611726857141
"25-12-1996"	0	2.7	30.4	2.60067466512746
"26-12-1996"	3.2	2.3	28.7	1.09633722979129
"27-12-1996"	54.6	2.3	30.3	1.55513276820077
"28-12-1996"	25.8	2.3	29.9	1.43655215640628
"29-12-1996"	7.8	2.2	28.9	3.71669464367132
"30-12-1996"	18.1	2.1	28.2	5.3465163535422
"31-12-1996"	28.5	2.3	28.6	8.45327210427791
"01-01-1997"	22.6	1.5	26.4	35.4756400326318
"02-01-1997"	57.2	1.7	26.9	32.8615009502378
"03-01-1997"	117.6	1.7	25.5	67.0054933962236
"04-01-1997"	21.4	1.9	27.7	29.2385118098746
"05-01-1997"	6.8	3.5	28.3	10.2023508267434
"06-01-1997"	8.5	4.3	30.4	6.04625761182358
"07-01-1997"	31.6	4.8	32.4	4.42430809067986
"08-01-1997"	6.3	3.8	31.8	9.77096876843739
"09-01-1997"	0.2	5.4	33.2	3.24190994782424
"10-01-1997"	0	5.7	32.5	3.6920368282436
"11-01-1997"	5.7	5.4	33.2	3.84070284868503
"12-01-1997"	2.1	5	31.9	11.4929399287943
"13-01-1997"	11.5	4.6	32.6	8.90685613841637
"14-01-1997"	2.2	5	31.9	3.80962029581682
"15-01-1997"	0.4	3.7	30.9	3.24843781807335
"16-01-1997"	12.7	3.9	31.6	5.59644406136732
"17-01-1997"	2	4.7	32.7	11.5179144196418
"18-01-1997"	35.6	4.3	32.8	15.2031571537169
"19-01-1997"	3.4	3.3	32.5	16.0365224789917
"20-01-1997"	26.2	3.9	30.7	18.0838554009023
"21-01-1997"	29.2	3.1	31.4	25.7663243134155
"22-01-1997"	34.2	2.9	30.5	27.0915659170636
"23-01-1997"	36.5	2.8	29.1	28.3426126197122
"24-01-1997"	47.7	2.9	29.1	15.8285564753326
"25-01-1997"	16.6	3	29.5	19.7169067147633
"26-01-1997"	14.3	2.7	30.5	7.99387271064608
"27-01-1997"	29.3	2.4	29.8	12.9902817210422
"28-01-1997"	18.8	2.1	29.6	16.749534994767
"29-01-1997"	19.6	3.3	30.6	10.5097753742035
"30-01-1997"	7.6	2.9	32.1	7.17851797546967
"31-01-1997"	1.4	2.4	31.8	6.20819634912549
"01-02-1997"	27	4.1	32.4	8.67007128238057
"02-02-1997"	0	3.8	32.9	3.61012189359462
"03-02-1997"	1.2	4.9	33	3.11927856845238
"04-02-1997"	0	5.1	33.7	2.37750849894141
"05-02-1997"	0.3	5	33.5	7.61134496274766
"06-02-1997"	1.2	4.1	32.5	8.09771908875577
"07-02-1997"	0.5	2.4	30.1	4.15124165532525
"08-02-1997"	10.6	2.6	30.8	15.1750894721016
"09-02-1997"	4.9	3.5	32.8	11.4540217317739
"10-02-1997"	1	4.6	32.5	6.29853403550541
"11-02-1997"	0	4.1	32.7	8.97594000957575
"12-02-1997"	15.1	2.3	31.7	5.2897037420585
"13-02-1997"	0.8	3.4	31.9	7.39295133877535
"14-02-1997"	4.8	2.7	31.4	11.2063779049471
"15-02-1997"	1.7	4.6	32.6	7.83404731540938
"16-02-1997"	2.2	3.1	33.4	12.6221188348731
"17-02-1997"	6.1	3.4	32.7	12.3954753408235
"18-02-1997"	2.1	2.7	31.7	11.8959156651319
"19-02-1997"	25.4	2.9	30.5	13.5700888772073
"20-02-1997"	27.4	3.2	30.3	21.4430492624993
"21-02-1997"	22.7	3.1	31.1	33.2316712634672
"22-02-1997"	49.2	2.5	28.8	48.6365666555669
"23-02-1997"	42.5	2	28.3	46.5819117696194
"24-02-1997"	17.9	2.4	29.1	16.5281576594295
"25-02-1997"	7.6	2.7	29.4	16.5451357605236
"26-02-1997"	23.9	3.3	30.8	12.2377956056893
"27-02-1997"	0	3.8	31.9	9.42926991697373
"28-02-1997"	0.1	3.4	30.1	4.79906919510213
"01-03-1997"	9	2.9	29.5	4.69738807273037
"02-03-1997"	7.9	3.2	29.9	8.4363841310762
"03-03-1997"	19.7	1.5	26.8	19.1214144443609
"04-03-1997"	34.5	1.8	27.2	26.2421996674591
"05-03-1997"	15.7	1.8	29.2	13.1620932323847
"06-03-1997"	3.2	4	32.4	9.30945569515553
"07-03-1997"	14.1	3.7	32.7	14.5988594757688
"08-03-1997"	0	3.3	31.5	5.74762715616975
"09-03-1997"	9	3.4	31.1	4.68092839822884
"10-03-1997"	3.9	1.9	29.1	3.31589258577038
"11-03-1997"	21.4	3.2	31.8	7.1638994895791
"12-03-1997"	0.8	4.5	32.3	3.87961386048217
"13-03-1997"	1.3	5	32.8	2.74718254275012
"14-03-1997"	0.3	4.4	31.9	2.14735468052046
"15-03-1997"	0	5.3	33.2	1.78372381620104
"16-03-1997"	0	5.3	33.3	1.54887492886244
"17-03-1997"	0	4.9	32.4	1.32207674528352
"18-03-1997"	0.3	4.1	30.6	6.70215708566139
"19-03-1997"	47.2	4.3	32.4	41.646111781283
"20-03-1997"	0	5	33.2	4.4898556870794
"21-03-1997"	0	4.8	33.5	2.54939639279258
"22-03-1997"	0	5.2	34.6	1.90194378610066
"23-03-1997"	0	5.3	34.3	1.58445805252882
"24-03-1997"	0	5.6	34.2	1.28736886315481
"25-03-1997"	0	5.6	33.8	1.12034333191048
"26-03-1997"	0	5.3	33.7	0.97628692593875
"27-03-1997"	0	5.4	33.5	0.876611339473711
"28-03-1997"	0	5.2	34.1	0.793129890579427
"29-03-1997"	0	5.3	34.2	0.718618854024676
"30-03-1997"	0	5.3	34.3	0.668473045182868
"31-03-1997"	0.1	5.2	33.8	0.625309646526274
"01-04-1997"	0	4.5	33.9	0.577602475351668
"02-04-1997"	0	5.6	33.9	0.528131806357685
"03-04-1997"	0	5.3	34	0.489466628614911
"04-04-1997"	0	5.4	34.2	0.445151425109498
"05-04-1997"	0	4.7	33	0.416073233205836
"06-04-1997"	0	5.1	33.5	0.399861742643007
"07-04-1997"	0	5.3	33.9	0.382737593153361
"08-04-1997"	0	5.3	33.4	NA
"09-04-1997"	0.1	5.6	34.1	0.326993817525131
"10-04-1997"	0	4.1	31.7	0.313892850791317
"11-04-1997"	0	5.1	33.5	0.301368328762914
"12-04-1997"	0	5.3	34.2	0.290096475849753
"13-04-1997"	0	5.2	33.9	0.277555685391283
"14-04-1997"	0	5.4	33.4	0.264322944373918
"15-04-1997"	0	5.1	33.3	0.251243126599192
"16-04-1997"	0	5.4	34.1	0.24106559674861
"17-04-1997"	0	5.1	33.2	0.23118740601128
"18-04-1997"	0	5.1	33	0.221611808073216
"19-04-1997"	0	5.5	33.3	0.217072916084225
"20-04-1997"	0	5.3	32.7	0.21011653538712
"21-04-1997"	0.1	4.9	32.3	0.203592894929825
"22-04-1997"	0	5.1	33.2	0.199060510312862
"23-04-1997"	0	5.3	33	0.196955375462054
"24-04-1997"	0	5	32.9	0.190731074118012
"25-04-1997"	0	5.2	33.2	0.190731074118012
"26-04-1997"	0	5.5	34.1	NA
"27-04-1997"	0	5.3	32.9	NA
"28-04-1997"	0	5.4	32	NA
"29-04-1997"	0	5	32.3	0.165381606385951
"30-04-1997"	0	5.1	33	NA
"01-05-1997"	0	5.1	33	NA
"02-05-1997"	0	4.9	33.3	NA
"03-05-1997"	0	4.7	32.5	0.150066506319873
"04-05-1997"	0	4.6	32.9	0.14270666855708
"05-05-1997"	0	4.8	32.8	0.140965946539797
"06-05-1997"	0	4.7	32.9	0.135597364617335
"07-05-1997"	0	4.5	32.6	0.133658167753221
"08-05-1997"	0	4.8	33.1	0.131738493005189
"09-05-1997"	0	4.6	32	0.125885111866699
"10-05-1997"	0	4.7	31.2	0.120457963595992
"11-05-1997"	0	4.3	32	0.118473215127688
"12-05-1997"	0	4.6	32	0.118473215127688
"13-05-1997"	0	4.8	32	0.116725985738377
"14-05-1997"	0	4.3	31.6	0.115001532151162
"15-05-1997"	0	4.3	32.3	0.116725985738377
"16-05-1997"	0	3.8	31.7	0.118473215127688
"17-05-1997"	0	4.2	31.7	0.116725985738377
"18-05-1997"	0.2	4.7	31.1	0.113296600680029
"19-05-1997"	0	4.7	31.3	0.109019630415134
"20-05-1997"	0	4.3	31.3	0.104863046532743
"21-05-1997"	0	4.3	32.3	0.106467113737455
"22-05-1997"	0	4.2	32	0.104863046532743
"23-05-1997"	0	3.6	31.8	0.104863046532743
"24-05-1997"	0	4.3	32.1	0.1032752477581
"25-05-1997"	0	4.6	31.1	0.0999629953962416
"26-05-1997"	0	4.5	30	0.0954306107792783
"27-05-1997"	0	4.4	30.1	0.0939566910151115
"28-05-1997"	0	4.1	30.5	NA
"29-05-1997"	0	4.2	32.1	0.0939566910151115
"30-05-1997"	0.3	3.8	31.1	0.0954306107792783
"31-05-1997"	0	4.5	30.1	0.0969240526595268
"01-06-1997"	0	4.5	30.5	0.0939566910151115
"02-06-1997"	0	4.5	30	0.0908819577322469
"03-06-1997"	0	4.4	30.2	0.0894600969442979
"04-06-1997"	0.1	3.7	30.1	0.0880577582724305
"05-06-1997"	0	3.7	30.5	0.0924193243736792
"06-06-1997"	0	3.9	31.9	NA
"07-06-1997"	0	4.1	31.5	NA
"08-06-1997"	0	4.6	30.3	NA
"09-06-1997"	0	4.5	30.2	NA
"10-06-1997"	0	4.3	30.3	0.079328118697906
"11-06-1997"	0	4.2	31.9	NA
"12-06-1997"	0	4.3	32.3	NA
"13-06-1997"	0	3.8	31.8	0.079328118697906
"14-06-1997"	0	3.9	31.3	0.0778964968519162
"15-06-1997"	0	4.6	28.1	0.0735528260237424
"16-06-1997"	0	4.4	27.2	0.0694043763563855
"17-06-1997"	0	4.4	26.9	0.0681191703810082
"18-06-1997"	0	4.3	27.5	0.0694043763563855
"19-06-1997"	0	3.4	29.2	0.0681191703810082
"20-06-1997"	0	4.1	30.2	0.0681191703810082
"21-06-1997"	0	4.1	30.1	0.0694043763563855
"22-06-1997"	0	4.5	29.3	0.0681191703810082
"23-06-1997"	0	4.5	31	0.0656040710924851
"24-06-1997"	0	4.3	30.5	NA
"25-06-1997"	0	4.5	30.9	NA
"26-06-1997"	0	4.5	31	0.0656040710924851
"27-06-1997"	0	4.2	28.2	0.0643741777793393
"28-06-1997"	0	4.4	26.6	0.0618232879446664
"29-06-1997"	0	4.7	28.8	0.060648707293752
"30-06-1997"	0	4.6	28.9	0.060648707293752
"01-07-1997"	0	4.8	29	0.0618232879446664
"02-07-1997"	0	4.8	28.9	0.060648707293752
"03-07-1997"	0	4.9	28.8	0.0594936487589193
"04-07-1997"	0.1	4.3	28.1	0.060648707293752
"05-07-1997"	0	4.2	30.3	0.0610402341773902
"06-07-1997"	0	4.3	29.9	0.060648707293752
"07-07-1997"	0.1	4.5	29.9	0.0594936487589193
"08-07-1997"	0.1	4.6	30.6	0.0594936487589193
"09-07-1997"	0	4.1	30.2	0.060648707293752
"10-07-1997"	0	4.4	31.2	0.060648707293752
"11-07-1997"	0	3.4	31.2	0.0618232879446664
"12-07-1997"	0	3.9	31.3	0.0643741777793393
"13-07-1997"	0	4.7	29.3	0.0618232879446664
"14-07-1997"	0	4.5	29.1	0.060648707293752
"15-07-1997"	0.1	4.5	30.1	0.0583581123401683
"16-07-1997"	0	4.7	29.9	0.0559991899802986
"17-07-1997"	0	5.1	28.8	0.0528008166289168
"18-07-1997"	0	4.8	28	0.0516197286059751
"19-07-1997"	0	4.4	26.8	0.0528008166289168
"20-07-1997"	0	4.9	28.5	0.0528008166289168
"21-07-1997"	0	5	28.3	0.0538517572113138
"22-07-1997"	0	4.5	27.5	NA
"23-07-1997"	0	4.7	30	0.0538517572113138
"24-07-1997"	0	4.2	29.8	0.0549157125377654
"25-07-1997"	0	3.8	30.6	0.0559991899802986
"26-07-1997"	0	4.3	31.5	0.0583581123401683
"27-07-1997"	0	4.3	30.4	0.0583581123401683
"28-07-1997"	0	4.2	30.2	0.0570989358528999
"29-07-1997"	0	4.4	31.4	0.0570989358528999
"30-07-1997"	0.1	4.5	29.4	0.0549157125377654
"31-07-1997"	0	4.8	28.8	0.0538517572113138
"01-08-1997"	0	4.3	29.8	0.0533262869201153
"02-08-1997"	0	5.2	29.8	0.0549157125377654
"03-08-1997"	0	4.5	29.8	0.0549157125377654
"04-08-1997"	0	4.4	30.8	0.0589258805495438
"05-08-1997"	0	4.5	31.1	0.060648707293752
"06-08-1997"	0	4.2	31.5	0.060648707293752
"07-08-1997"	0	4	30.6	0.0594936487589193
"08-08-1997"	0	4	30.9	0.060648707293752
"09-08-1997"	0	4.2	31.2	NA
"10-08-1997"	0	4.7	31.6	0.060648707293752
"11-08-1997"	0	4.1	30.3	0.0583581123401683
"12-08-1997"	0	4.3	30.3	0.0594936487589193
"13-08-1997"	0	3.9	30	0.0594936487589193
"14-08-1997"	0	5.2	29.1	0.060648707293752
"15-08-1997"	0	5.4	29.4	0.0583581123401683
"16-08-1997"	0	5.1	30.7	0.0594936487589193
"17-08-1997"	0	4.6	31.2	0.0618232879446664
"18-08-1997"	0	4.3	31.5	0.0656040710924851
"19-08-1997"	0	4.9	32	0.066850232835699
"20-08-1997"	0	5.1	32.7	0.0630108833396353
"21-08-1997"	0	5.8	32.6	0.0568332181617882
"22-08-1997"	0	5.2	31.8	0.0589258805495438
"23-08-1997"	0	5.1	31.5	0.0618232879446664
"24-08-1997"	0	4.3	31.9	0.0618232879446664
"25-08-1997"	0	5.5	33.2	0.060648707293752
"26-08-1997"	0	5.4	31.9	0.0594936487589193
"27-08-1997"	0	5.6	31.9	0.0583581123401683
"28-08-1997"	0	5.9	32.7	0.060648707293752
"29-08-1997"	0	5.8	32.8	NA
"30-08-1997"	0	5.2	32.7	0.060648707293752
"31-08-1997"	0	5.3	32.4	0.0618232879446664
"01-09-1997"	0	5	32.2	0.0630108833396353
"02-09-1997"	0	5.3	33.8	0.0656040710924851
"03-09-1997"	0	5.2	33.2	0.066850232835699
"04-09-1997"	0	4.8	31.2	0.0656040710924851
"05-09-1997"	0	5.1	32	0.0656040710924851
"06-09-1997"	0	5.7	35.1	0.0630108833396353
"07-09-1997"	0	5.7	35.4	0.0643741777793393
"08-09-1997"	0	6.1	36.8	0.0630108833396353
"09-09-1997"	0	6.2	36.8	0.060648707293752
"10-09-1997"	0	6.2	36.1	0.0594936487589193
"11-09-1997"	0	5.6	34.5	0.0583239486370253
"12-09-1997"	0	5.7	33.6	0.0538517572113138
"13-09-1997"	0	5.8	32.9	0.0583526895301456
"14-09-1997"	0	5.7	32	0.0595034098169601
"15-09-1997"	0	5.7	30.3	0.0559991899802986
"16-09-1997"	0	5.9	31.9	0.0583581123401683
"17-09-1997"	0	5.9	32.5	0.0583581123401683
"18-09-1997"	0	6	33.3	0.0594936487589193
"19-09-1997"	0	5.7	33.5	0.0594936487589193
"20-09-1997"	0	5.3	31	0.0570989358528999
"21-09-1997"	0	6.1	34	0.0570989358528999
"22-09-1997"	0	6.2	35.6	0.0549157125377654
"23-09-1997"	0	6.4	37.1	NA
"24-09-1997"	0	6.4	37.1	NA
"25-09-1997"	0	6.3	36.4	NA
"26-09-1997"	0	6	35.7	NA
"27-09-1997"	0	6.1	36.6	NA
"28-09-1997"	0	6.2	36.6	0.0549157125377654
"29-09-1997"	0	6.4	36.7	0.0538517572113138
"30-09-1997"	0.1	5.7	36.1	0.0549157125377654
"01-10-1997"	3.4	6.2	35.9	0.0583581123401683
"02-10-1997"	4.3	5.8	35.3	0.0718511482386227
"03-10-1997"	0	5.9	34.9	0.0689049355532958
"04-10-1997"	0	6	35.2	0.0630108833396353
"05-10-1997"	2.3	4.2	30.4	0.0913773314278195
"06-10-1997"	1.2	4.7	33.2	0.06452493189797
"07-10-1997"	0	5.1	33.6	0.0511837346801509
"08-10-1997"	0	5.9	34.2	0.0455450968185591
"09-10-1997"	0.3	6.1	35.9	0.042785971079015
"10-10-1997"	0	6.1	36.1	0.0409151016211873
"11-10-1997"	0.1	6.6	37.1	0.0392166775220812
"12-10-1997"	0	6.4	36.5	0.0383869875886098
"13-10-1997"	0	6.4	36.6	NA
"14-10-1997"	0	6.7	36.6	NA
"15-10-1997"	0	6.6	37.7	NA
"16-10-1997"	0	6.3	36.5	NA
"17-10-1997"	0	6.3	36.5	0.0383869875886098
"18-10-1997"	0	6.4	35.8	0.0375735660852065
"19-10-1997"	0	6.5	36	0.0366755487454492
"20-10-1997"	0	6.3	35.9	0.0366755487454492
"21-10-1997"	0.1	6.2	36.4	0.0375735660852065
"22-10-1997"	0.2	7.2	36	NA
"23-10-1997"	0	6.3	35.7	0.0375735660852065
"24-10-1997"	0.3	6.4	35.1	0.0383869875886098
"25-10-1997"	1	5.9	31.2	0.0383869875886098
"26-10-1997"	0	6.1	33.4	NA
"27-10-1997"	0	6.8	37.3	NA
"28-10-1997"	0	6.8	36.5	NA
"29-10-1997"	0	7	37.1	NA
"30-10-1997"	0	6.6	36.6	0.035120286830942
"31-10-1997"	0	6.5	35.9	0.035120286830942
"01-11-1997"	0	6.5	36	0.0375735660852065
"02-11-1997"	0	6.7	37	0.0375735660852065
"03-11-1997"	0	6.1	37.5	0.035120286830942
"04-11-1997"	4.1	6.3	37	0.0358881567301548
"05-11-1997"	3.3	6.6	37.6	0.0327027981228273
"06-11-1997"	0	7.1	38.3	0.0302853094147127
"07-11-1997"	0	6.6	37.6	0.0302853094147127
"08-11-1997"	0	6.1	37	0.0286617200939196
"09-11-1997"	2	6.6	36.8	0.0310727014300071
"10-11-1997"	6.3	4.8	35.7	0.0343621779897701
"11-11-1997"	0	6.4	36.1	0.0366755487454492
"12-11-1997"	0	6.1	36.5	0.0378165079742229
"13-11-1997"	1.1	6	36	0.0375735660852065
"14-11-1997"	0.5	6.2	36.3	0.0379802768369081
"15-11-1997"	4.3	4.6	34.6	0.0383869875886098
"16-11-1997"	1.9	6.3	36.4	0.0418977147972985
"17-11-1997"	1.1	4.9	34.6	0.042785971079015
"18-11-1997"	0	5.4	35.7	0.0418977147972985
"19-11-1997"	0	5.2	34.5	0.402141984959275
"20-11-1997"	58.2	5.8	35.6	0.527901879212723
"21-11-1997"	13.1	6.5	37.3	0.298346739018272
"22-11-1997"	0	6.1	35.7	0.11047890859224
"23-11-1997"	0	6.2	36	0.0975693670522268
"24-11-1997"	4.1	5.7	35.8	0.0735528260237424
"25-11-1997"	6.7	5.6	34.2	0.066850232835699
"26-11-1997"	10.6	6.1	35.1	0.0643741777793393
"27-11-1997"	0.5	5.8	34.7	0.0583581123401683
"28-11-1997"	18.4	5.8	35	0.0570989358528999
"29-11-1997"	18.8	5.5	35	0.0643074772160602
"30-11-1997"	0.3	5.3	34.6	0.0594936487589193
"01-12-1997"	21.5	5.6	34.9	0.0630108833396353
"02-12-1997"	0.9	6.2	34.9	0.086997870053496
"03-12-1997"	20.2	5.3	34.7	0.132749087881017
"04-12-1997"	2.4	5.8	35.1	0.172513686127791
"05-12-1997"	5.6	5	33.8	0.107660131942446
"06-12-1997"	5.9	5.1	33.3	0.136837832410025
"07-12-1997"	0	6	35.1	0.0917441845258544
"08-12-1997"	27	4.5	33.2	0.107045863137126
"09-12-1997"	5.2	4.5	34.5	0.206112061325866
"10-12-1997"	1.6	5.6	34	0.117349880031488
"11-12-1997"	1.9	5.9	34.4	0.0851359482322058
"12-12-1997"	0.2	5.5	33.6	0.0750511484330113
"13-12-1997"	0.6	5.1	32.6	0.0656040710924851
"14-12-1997"	0	4.8	32.8	0.060648707293752
"15-12-1997"	4	4.8	33.4	0.0625488599257022
"16-12-1997"	33.8	4.4	31.4	0.162376285071377
"17-12-1997"	8.9	4.9	32.9	0.153338629887563
"18-12-1997"	2.6	4.7	33.7	0.116869147922976
"19-12-1997"	6.6	4.2	33.2	0.0961415411732528
"20-12-1997"	0	5	34.2	0.0851359482322058
"21-12-1997"	0.5	4.3	32.4	0.0800528772574384
"22-12-1997"	0	4.5	33.2	0.148330122550608
"23-12-1997"	110.4	3.7	33	0.903448229766895
"24-12-1997"	11	3	32.2	0.877141364925328
"25-12-1997"	36.8	3.6	31.4	0.304906170021717
"26-12-1997"	5.1	1.9	27.2	0.240648195314292
"27-12-1997"	27.2	2.6	29.2	0.253937992039967
"28-12-1997"	5.7	2.6	33.2	0.327754637771314
"29-12-1997"	5.1	2.5	30	0.274820962296841
"30-12-1997"	6.4	3.4	31.9	0.250201947074836
"31-12-1997"	8.3	2.9	30.5	0.230908890488515
"01-01-1998"	23	2.8	30.1	2.02308838590173
"02-01-1998"	20.8	2.5	27.7	8.29887604466385
"03-01-1998"	12.7	3.3	30.3	7.36519562669124
"04-01-1998"	1.7	3.9	32.8	2.26105180994876
"05-01-1998"	9.9	2.6	32.6	0.873359822584106
"06-01-1998"	9.9	4.7	33.1	1.24938506149138
"07-01-1998"	15.8	4.8	34.6	2.86567403274758
"08-01-1998"	0.6	5.1	33.2	4.05018272974273
"09-01-1998"	16.7	4.4	31.5	9.08323039808438
"10-01-1998"	1.3	5	32.3	2.00430637493195
"11-01-1998"	9	4.9	32.3	2.78598674778485
"12-01-1998"	1.2	5.3	33	2.27005660290384
"13-01-1998"	0.9	5.5	32.8	1.33211111294951
"14-01-1998"	0	5.8	34.4	1.00146080308228
"15-01-1998"	7.3	5.1	34.7	1.27077262422087
"16-01-1998"	5.3	3.7	32.8	3.1480437092803
"17-01-1998"	2	5.1	33.8	1.94907630626856
"18-01-1998"	22.4	3.2	30.4	28.094828346214
"19-01-1998"	10.5	4.4	32.2	5.46463631133127
"20-01-1998"	7.8	2.4	28.7	16.8462309504799
"21-01-1998"	12.4	3.5	30.1	11.6614496612757
"22-01-1998"	3.8	3.5	31.8	11.0592662878086
"23-01-1998"	4.4	4	33.7	3.75817084344555
"24-01-1998"	3.8	3.6	32.8	2.13061446598041
"25-01-1998"	49	1.6	26.6	46.1727852969049
"26-01-1998"	71.1	1.5	26.2	46.0001194485506
"27-01-1998"	41	1.8	27.7	30.6713803134903
"28-01-1998"	27.8	3.2	28.5	28.0132493299968
"29-01-1998"	15.6	3.2	30.2	12.1560327434416
"30-01-1998"	4.7	4.6	32.1	5.88833743954619
"31-01-1998"	3.2	5.7	33.7	3.4823667799197
"01-02-1998"	1.1	5.4	34.3	3.64117496445235
"02-02-1998"	2.2	5.3	34.6	2.4229409097677
"03-02-1998"	0	5.3	34.1	2.32635921996187
"04-02-1998"	6.3	5	33.9	20.410561565238
"05-02-1998"	15.9	3.7	28.9	19.5957937679044
"06-02-1998"	9.8	4.1	32.7	4.60549331484622
"07-02-1998"	2.7	4.4	32.7	4.06146423103217
"08-02-1998"	0.2	5.3	33.5	8.1944293742442
"09-02-1998"	16	3.7	33.1	15.877519612438
"10-02-1998"	1.5	5.1	33.5	8.52754662884695
"11-02-1998"	8.9	4.8	33.6	3.2785170607072
"12-02-1998"	4.5	5.3	33.5	10.5240677245855
"13-02-1998"	11.6	4.7	33.4	15.5162204099209
"14-02-1998"	37.7	5.2	33.4	11.2005447309112
"15-02-1998"	13.9	4.5	32.3	11.9950752293483
"16-02-1998"	1.6	5	33.5	12.8004653847782
"17-02-1998"	12.4	5.1	33.9	7.69675044213093
"18-02-1998"	0	4.7	33.6	8.22912999583283
"19-02-1998"	1.9	5.6	35.5	4.78353772491615
"20-02-1998"	5.6	4.5	33.8	2.78803718003955
"21-02-1998"	0	5.3	34.8	2.98538144492764
"22-02-1998"	8	5.3	34.7	1.91408305621131
"23-02-1998"	7.2	4	33.8	3.97448851534695
"24-02-1998"	6.7	3.4	31.4	15.8290717534356
"25-02-1998"	12.7	4	31.7	12.7367484707129
"26-02-1998"	20.2	4.4	32.6	4.92045717061702
"27-02-1998"	9.8	4.1	32.5	3.9771233263406
"28-02-1998"	5.6	5.1	33.4	3.79404110490263
"01-03-1998"	1.3	3.3	30.8	9.02977067983107
"02-03-1998"	13.6	2.2	29.5	10.4587388511871
"03-03-1998"	37.3	2.8	28.6	22.1180436480683
"04-03-1998"	9.9	3.8	32.6	14.8034533167781
"05-03-1998"	0.4	4.9	32.4	5.50293312533608
"06-03-1998"	1.8	5	33	3.71634498088106
"07-03-1998"	1.5	5.2	33.1	2.5973459635752
"08-03-1998"	0.2	5.2	33.3	2.20421349434555
"09-03-1998"	3.8	5	33.6	3.44045294980697
"10-03-1998"	4.5	3.5	31.4	2.2003767477983
"11-03-1998"	13.3	4.7	32.2	9.10263294392553
"12-03-1998"	34.4	4.3	32.6	11.3042006256836
"13-03-1998"	0	4.4	32.2	3.48216228575374
"14-03-1998"	1.2	5.2	33.4	2.20412499408598
"15-03-1998"	6.9	5.3	33.6	2.67797030072423
"16-03-1998"	19.4	4.6	32.4	8.66360660845749
"17-03-1998"	0	4.7	33.8	3.02203089023757
"18-03-1998"	0	5.6	35.4	1.82743925691794
"19-03-1998"	0	5.4	34.7	1.4142796995373
"20-03-1998"	1	3.7	31.1	1.23475974286019
"21-03-1998"	1.1	5.6	34.2	1.12824490839454
"22-03-1998"	16.7	5.3	34.4	1.04029387102335
"23-03-1998"	1.6	5.2	33.4	0.952721562704153
"24-03-1998"	0	5.5	34.1	0.778602182528644
"25-03-1998"	0.2	5.3	34.1	0.668045727753079
"26-03-1998"	0.6	5.4	33.8	0.614139742441539
"27-03-1998"	0	5.4	34	0.564817116161175
"28-03-1998"	0	5.2	33.9	0.524268054216519
"29-03-1998"	0	5.4	35.1	0.478535870452177
"30-03-1998"	0	6	36.2	0.434022192099933
"31-03-1998"	0	5.8	36	0.387421816450959
"01-04-1998"	0	5.8	36	NA
"02-04-1998"	0.1	5.5	35.6	NA
"03-04-1998"	5.1	3.9	32.6	0.327136979709729
"04-04-1998"	7.1	4.3	34.2	0.567430549071443
"05-04-1998"	36.3	4.2	32.6	1.33141091971938
"06-04-1998"	10.5	4.6	33.4	2.70419585023155
"07-04-1998"	0	4.7	33	0.849613879775754
"08-04-1998"	1.5	5.4	33.3	0.611792207982717
